Model,Year,Temp
25,1966,-0.753713083333333
25,1967,-0.689219166666667
25,1968,-0.850344666666667
25,1969,-0.894071
25,1970,-1.011925
25,1971,-0.900925
25,1972,-0.809727916666667
25,1973,-0.855344
25,1974,-0.853052666666667
25,1975,-0.756500166666667
25,1976,-0.764582333333333
25,1977,-0.814478916666667
25,1978,-0.88519825
25,1979,-0.713234
25,1980,-0.481521666666667
25,1981,-0.516019083333333
25,1982,-0.511553416666667
25,1983,-0.6611685
25,1984,-0.672526
25,1985,-0.68112175
25,1986,-0.640485
25,1987,-0.619529833333333
25,1988,-0.522285416666667
25,1989,-0.49847675
25,1990,-0.270919666666667
25,1991,-0.333819
25,1992,-0.508369333333333
25,1993,-0.589001916666667
25,1994,-0.618324333333333
25,1995,-0.527585416666667
25,1996,-0.556666083333333
25,1997,-0.599866166666667
25,1998,-0.63482925
25,1999,-0.377021666666667
25,2000,-0.12284085
25,2001,-0.167500841666667
25,2002,-0.152153056666667
25,2003,-0.14835345
25,2004,-0.0767313641666667
25,2005,-0.121259164166667
25,2006,-0.0394694291666667
25,2007,-0.108912119166667
25,2008,-0.197957333333333
25,2009,-0.0972468333333333
25,2010,-0.137601128333333
25,2011,-0.26746875
25,2012,-0.0359166041666667
25,2013,0.06829575
25,2014,0.1541825
26,1861,-1.04107916666667
26,1862,-1.09522758333333
26,1863,-1.08605775
26,1864,-0.970804166666667
26,1865,-0.818491583333333
26,1866,-0.807546
26,1867,-0.850420583333333
26,1868,-0.770459416666667
26,1869,-0.903274583333333
26,1870,-1.02235725
26,1871,-0.934168833333333
26,1872,-0.728296916666667
26,1873,-0.66333
26,1874,-0.620826666666667
26,1875,-0.546363833333333
26,1876,-0.662246916666667
26,1877,-0.732849166666667
26,1878,-0.579178
26,1879,-0.657368916666667
26,1880,-0.864588833333333
26,1881,-0.788536083333333
26,1882,-0.65272775
26,1883,-0.74629725
26,1884,-1.00659458333333
26,1885,-1.10895
26,1886,-1.00596291666667
26,1887,-0.938280666666667
26,1888,-0.953291
26,1889,-0.861897666666667
26,1890,-0.958991583333333
26,1891,-1.20105666666667
26,1892,-1.05032883333333
26,1893,-0.914830416666667
26,1894,-0.878893333333333
26,1895,-0.799354583333333
26,1896,-0.9187115
26,1897,-0.86540225
26,1898,-0.965471333333333
26,1899,-0.874625916666667
26,1900,-0.71466825
26,1901,-0.732910083333333
26,1902,-0.93525
26,1903,-1.18123
26,1904,-0.987433583333333
26,1905,-0.891301333333333
26,1906,-0.908144666666667
26,1907,-0.688995416666667
26,1908,-0.614461333333333
26,1909,-0.684811833333333
26,1910,-0.752326916666667
26,1911,-0.748120666666667
26,1912,-0.652112166666667
26,1913,-0.728897083333333
26,1914,-0.73565425
26,1915,-0.745849583333333
26,1916,-0.87585475
26,1917,-0.87128125
26,1918,-0.77005775
26,1919,-0.885638416666667
26,1920,-0.828829333333333
26,1921,-0.584780333333333
26,1922,-0.69599625
26,1923,-0.916458083333333
26,1924,-0.927369916666667
26,1925,-0.772051416666667
26,1926,-0.859296333333333
26,1927,-0.8971355
26,1928,-0.782068833333333
26,1929,-0.876904333333333
26,1930,-0.891739166666667
26,1931,-0.809923833333333
26,1932,-0.690554416666667
26,1933,-0.7516785
26,1934,-0.723759916666667
26,1935,-0.613693333333333
26,1936,-0.6295725
26,1937,-0.665494166666667
26,1938,-0.509234083333333
26,1939,-0.416056416666667
26,1940,-0.527921166666667
26,1941,-0.651766583333333
26,1942,-0.590690583333333
26,1943,-0.63739275
26,1944,-0.560496
26,1945,-0.53362775
26,1946,-0.448346583333333
26,1947,-0.51027175
26,1948,-0.6053925
26,1949,-0.5562795
26,1950,-0.633616166666667
26,1951,-0.608696
26,1952,-0.507764333333333
26,1953,-0.559221916666667
26,1954,-0.654218
26,1955,-0.572728416666667
26,1956,-0.569753
26,1957,-0.692230166666667
26,1958,-0.72430675
26,1959,-0.69429525
26,1960,-0.540679833333333
26,1961,-0.61668125
26,1962,-0.692738833333333
26,1963,-0.690236416666667
26,1964,-0.679372166666667
26,1965,-0.879476333333333
26,1966,-1.0848335
26,1967,-0.864837833333333
26,1968,-0.897336916666667
26,1969,-1.00842066666667
26,1970,-0.725301166666667
26,1971,-0.752563666666667
26,1972,-0.745445333333333
26,1973,-0.83908575
26,1974,-0.884524
26,1975,-0.8572185
26,1976,-0.800623583333333
26,1977,-0.74252075
26,1978,-0.651028916666667
26,1979,-0.735277916666667
26,1980,-0.67332725
26,1981,-0.56440225
26,1982,-0.44308225
26,1983,-0.60266375
26,1984,-0.576889166666667
26,1985,-0.55062875
26,1986,-0.521942166666667
26,1987,-0.414031833333333
26,1988,-0.438837666666667
26,1989,-0.330774916666667
26,1990,-0.36038975
26,1991,-0.357055833333333
26,1992,-0.514137333333333
26,1993,-0.549809833333333
26,1994,-0.511301666666667
26,1995,-0.368031916666667
26,1996,-0.339019833333333
26,1997,-0.335810333333333
26,1998,-0.191187518333333
26,1999,-0.118019216666667
26,2000,-0.239776583333333
26,2001,-0.199236575
26,2002,0.04262036
26,2003,-0.063781775
26,2004,-0.0626221166666667
26,2005,0.101221751666667
26,2006,0.0214970083333333
26,2007,-0.214686083333333
26,2008,-0.159810391666667
26,2009,0.0799078325
26,2010,0.0349222358333333
26,2011,0.0609740916666667
26,2012,-0.022336325
26,2013,-0.0796635966666667
26,2014,0.0504481216666667
27,1861,-0.75260675
27,1862,-0.892445833333333
27,1863,-0.8841295
27,1864,-0.887471583333333
27,1865,-0.954940583333333
27,1866,-0.81366725
27,1867,-0.77946725
27,1868,-0.617172166666667
27,1869,-0.542073583333333
27,1870,-0.850507083333333
27,1871,-0.871587083333333
27,1872,-0.640520833333333
27,1873,-0.680419916666667
27,1874,-0.667032916666667
27,1875,-0.790128083333333
27,1876,-0.741488
27,1877,-0.528137166666667
27,1878,-0.661837333333333
27,1879,-0.822822666666667
27,1880,-0.685422333333333
27,1881,-0.48673
27,1882,-0.62986525
27,1883,-0.898297
27,1884,-1.2444525
27,1885,-1.29328083333333
27,1886,-1.14257083333333
27,1887,-0.895195
27,1888,-1.05218816666667
27,1889,-1.24876416666667
27,1890,-1.19106666666667
27,1891,-1.0252465
27,1892,-0.916354083333333
27,1893,-0.835830666666667
27,1894,-0.698555
27,1895,-0.640019666666667
27,1896,-0.63878375
27,1897,-0.67604575
27,1898,-0.73256175
27,1899,-0.8752285
27,1900,-0.844579166666667
27,1901,-0.727389
27,1902,-0.751001916666667
27,1903,-0.942845333333333
27,1904,-1.01175158333333
27,1905,-0.834147083333333
27,1906,-0.82430525
27,1907,-0.769170083333333
27,1908,-0.7716345
27,1909,-0.907554333333333
27,1910,-0.9813735
27,1911,-0.947522833333333
27,1912,-0.925087
27,1913,-0.81631975
27,1914,-0.89617375
27,1915,-0.852423833333333
27,1916,-0.5831985
27,1917,-0.57628625
27,1918,-0.67442575
27,1919,-0.689414916666667
27,1920,-0.67746225
27,1921,-0.587610833333333
27,1922,-0.621772916666667
27,1923,-0.692843166666667
27,1924,-0.818987583333333
27,1925,-0.596000666666667
27,1926,-0.561175083333333
27,1927,-0.723843916666667
27,1928,-0.71091975
27,1929,-0.744667083333333
27,1930,-0.71109775
27,1931,-0.6636125
27,1932,-0.58429725
27,1933,-0.641987916666667
27,1934,-0.663642833333333
27,1935,-0.738901833333333
27,1936,-0.67981975
27,1937,-0.6277975
27,1938,-0.509852083333333
27,1939,-0.435641
27,1940,-0.515223166666667
27,1941,-0.572504583333333
27,1942,-0.566172166666667
27,1943,-0.58943175
27,1944,-0.716105083333333
27,1945,-0.474856083333333
27,1946,-0.399409
27,1947,-0.499438
27,1948,-0.571902
27,1949,-0.497701083333333
27,1950,-0.380579666666667
27,1951,-0.39621975
27,1952,-0.684733166666667
27,1953,-0.702573166666667
27,1954,-0.626538583333333
27,1955,-0.607637916666667
27,1956,-0.502220166666667
27,1957,-0.492843666666667
27,1958,-0.465082833333333
27,1959,-0.511411
27,1960,-0.568450916666667
27,1961,-0.659246
27,1962,-0.593734666666667
27,1963,-0.606190916666667
27,1964,-0.83162675
27,1965,-0.80238575
27,1966,-0.927999166666667
27,1967,-0.971277666666667
27,1968,-0.884827
27,1969,-0.8790815
27,1970,-0.891982916666667
27,1971,-0.808794583333333
27,1972,-0.764813666666667
27,1973,-0.895764666666667
27,1974,-0.887835083333333
27,1975,-0.781570416666667
27,1976,-0.822461416666667
27,1977,-0.783462583333333
27,1978,-0.824386916666667
27,1979,-0.755330333333333
27,1980,-0.709666083333333
27,1981,-0.56486525
27,1982,-0.573371833333333
27,1983,-0.700764916666667
27,1984,-0.891947
27,1985,-0.688863166666667
27,1986,-0.701896583333333
27,1987,-0.745775916666667
27,1988,-0.623474083333333
27,1989,-0.56098175
27,1990,-0.465326916666667
27,1991,-0.349818
27,1992,-0.7951635
27,1993,-0.754753166666667
27,1994,-0.63848625
27,1995,-0.567601583333333
27,1996,-0.468923
27,1997,-0.535972666666667
27,1998,-0.620231666666667
27,1999,-0.421463083333333
27,2000,-0.123774196666667
27,2001,0.0396982666666667
27,2002,-0.2880935
27,2003,-0.384086416666667
27,2004,-0.277954
27,2005,-0.209302333333333
27,2006,-0.101565075833333
27,2007,-0.11940505
27,2008,0.0398000333333333
27,2009,0.07612105
27,2010,0.00429791666666667
27,2011,0.0738092666666667
27,2012,0.102366216666667
27,2013,-0.122901916666667
27,2014,0.142094875
28,1861,-0.777483583333333
28,1862,-0.922884333333333
28,1863,-0.909775083333333
28,1864,-0.837348833333333
28,1865,-0.800476166666667
28,1866,-0.790448583333333
28,1867,-0.818840083333333
28,1868,-0.900828083333333
28,1869,-0.836893333333333
28,1870,-0.751520666666667
28,1871,-0.769436833333333
28,1872,-0.915428166666667
28,1873,-0.797673416666667
28,1874,-0.622482166666667
28,1875,-0.434679666666667
28,1876,-0.630500833333333
28,1877,-0.721422833333333
28,1878,-0.79858675
28,1879,-0.9337575
28,1880,-0.699785833333333
28,1881,-0.665761416666667
28,1882,-0.808942083333333
28,1883,-0.935206333333333
28,1884,-1.26755333333333
28,1885,-1.3044325
28,1886,-1.03205033333333
28,1887,-1.18849583333333
28,1888,-1.1645925
28,1889,-1.29473333333333
28,1890,-1.186045
28,1891,-1.185086
28,1892,-1.36439916666667
28,1893,-1.28619166666667
28,1894,-1.09125875
28,1895,-0.97221175
28,1896,-0.88369275
28,1897,-0.85603575
28,1898,-1.05688333333333
28,1899,-1.14851925
28,1900,-1.12156583333333
28,1901,-0.911821833333333
28,1902,-0.756398416666667
28,1903,-0.99963375
28,1904,-1.00560433333333
28,1905,-1.1427815
28,1906,-1.17912583333333
28,1907,-1.02243258333333
28,1908,-0.81792725
28,1909,-0.65228775
28,1910,-0.78656775
28,1911,-0.794163666666667
28,1912,-0.91336075
28,1913,-0.943206583333333
28,1914,-0.870598
28,1915,-0.690218583333333
28,1916,-0.684888166666667
28,1917,-0.9095715
28,1918,-0.935230833333333
28,1919,-0.720929416666667
28,1920,-0.752095583333333
28,1921,-0.716476666666667
28,1922,-0.6971055
28,1923,-0.580945333333333
28,1924,-0.525019333333333
28,1925,-0.524843916666667
28,1926,-0.538218166666667
28,1927,-0.550933833333333
28,1928,-0.568311083333333
28,1929,-0.570612666666667
28,1930,-0.785919166666667
28,1931,-0.63489275
28,1932,-0.529403583333333
28,1933,-0.59042625
28,1934,-0.352846833333333
28,1935,-0.507596416666667
28,1936,-0.542518666666667
28,1937,-0.528409333333333
28,1938,-0.561831083333333
28,1939,-0.53886425
28,1940,-0.600235
28,1941,-0.483998583333333
28,1942,-0.359576
28,1943,-0.43530275
28,1944,-0.450485166666667
28,1945,-0.314392166666667
28,1946,-0.4018275
28,1947,-0.417406666666667
28,1948,-0.506574
28,1949,-0.401354416666667
28,1950,-0.570686416666667
28,1951,-0.68526975
28,1952,-0.639584916666667
28,1953,-0.660316583333333
28,1954,-0.64368175
28,1955,-0.632169083333333
28,1956,-0.703648916666667
28,1957,-0.73984525
28,1958,-0.473416666666667
28,1959,-0.202334083333333
28,1960,-0.458623333333333
28,1961,-0.66366575
28,1962,-0.539878833333333
28,1963,-0.520546166666667
28,1964,-0.821610166666667
28,1965,-0.88563275
28,1966,-0.797370916666667
28,1967,-0.625452666666667
28,1968,-0.618868583333333
28,1969,-0.76757825
28,1970,-0.7393545
28,1971,-0.780199666666667
28,1972,-0.83657575
28,1973,-0.620686916666667
28,1974,-0.636077833333333
28,1975,-0.736920583333333
28,1976,-0.72180925
28,1977,-0.776407666666667
28,1978,-0.751490416666667
28,1979,-0.755867
28,1980,-0.6149725
28,1981,-0.655403166666667
28,1982,-0.621167583333333
28,1983,-0.822357
28,1984,-0.744799333333333
28,1985,-0.5692775
28,1986,-0.616712
28,1987,-0.4202015
28,1988,-0.322158833333333
28,1989,-0.559750916666667
28,1990,-0.481325833333333
28,1991,-0.31313825
28,1992,-0.62294775
28,1993,-0.687288916666667
28,1994,-0.682790166666667
28,1995,-0.4851685
28,1996,-0.41209675
28,1997,-0.46640775
28,1998,-0.614824833333333
28,1999,-0.471656916666667
28,2000,-0.286666916666667
28,2001,-0.0822728
28,2002,-0.273490941666667
28,2003,-0.361857083333333
28,2004,-0.345898916666667
28,2005,-0.27095025
28,2006,-0.162287508333333
28,2007,-0.117673133
28,2008,-0.0285848333333333
28,2009,-0.0705184675
28,2010,0.0391311766666667
28,2011,0.0889230875
28,2012,0.0339508166666667
28,2013,0.0267308916666667
28,2014,0.10243985
29,1861,-0.800888083333333
29,1862,-1.00211216666667
29,1863,-0.8898265
29,1864,-0.958028416666667
29,1865,-0.936250666666667
29,1866,-0.800504
29,1867,-0.690643333333333
29,1868,-0.896049416666667
29,1869,-1.056502
29,1870,-1.00642183333333
29,1871,-0.830029833333333
29,1872,-0.72587075
29,1873,-0.791303
29,1874,-0.82856
29,1875,-0.733541
29,1876,-0.7241185
29,1877,-0.772936583333333
29,1878,-0.770312166666667
29,1879,-0.86866525
29,1880,-0.7372665
29,1881,-0.758020916666667
29,1882,-0.8852945
29,1883,-0.877853083333333
29,1884,-1.10597066666667
29,1885,-1.0239005
29,1886,-1.01315508333333
29,1887,-1.08978041666667
29,1888,-1.2036625
29,1889,-1.08553866666667
29,1890,-1.07873908333333
29,1891,-1.12127166666667
29,1892,-1.05578308333333
29,1893,-1.00271333333333
29,1894,-1.10056416666667
29,1895,-0.916031333333333
29,1896,-0.841285583333333
29,1897,-0.828346333333333
29,1898,-1.02367291666667
29,1899,-0.990826916666667
29,1900,-0.824315333333333
29,1901,-0.830808
29,1902,-0.81987
29,1903,-1.038793
29,1904,-1.10004966666667
29,1905,-1.051527
29,1906,-1.09102158333333
29,1907,-0.943226916666667
29,1908,-0.68400575
29,1909,-0.630671166666667
29,1910,-0.739341833333333
29,1911,-0.838116833333333
29,1912,-0.940508083333333
29,1913,-0.818522083333333
29,1914,-0.754018166666667
29,1915,-0.78292075
29,1916,-0.80847175
29,1917,-0.643107
29,1918,-0.409868833333333
29,1919,-0.558143666666667
29,1920,-0.596173583333333
29,1921,-0.653325416666667
29,1922,-0.698214166666667
29,1923,-0.84650675
29,1924,-0.680669166666667
29,1925,-0.5165965
29,1926,-0.432327416666667
29,1927,-0.536621083333333
29,1928,-0.650225333333333
29,1929,-0.57159925
29,1930,-0.46351875
29,1931,-0.482027666666667
29,1932,-0.549464
29,1933,-0.689086916666667
29,1934,-0.6328735
29,1935,-0.400260833333333
29,1936,-0.59214275
29,1937,-0.667124416666667
29,1938,-0.383888166666667
29,1939,-0.491325416666667
29,1940,-0.613321916666667
29,1941,-0.579180333333333
29,1942,-0.503629083333333
29,1943,-0.521364916666667
29,1944,-0.57613125
29,1945,-0.639081416666667
29,1946,-0.590677833333333
29,1947,-0.674377333333333
29,1948,-0.354362333333333
29,1949,-0.4819285
29,1950,-0.60160575
29,1951,-0.66773975
29,1952,-0.55794775
29,1953,-0.478238416666667
29,1954,-0.52298475
29,1955,-0.491218583333333
29,1956,-0.580434083333333
29,1957,-0.54520925
29,1958,-0.592239333333333
29,1959,-0.580383333333333
29,1960,-0.57183075
29,1961,-0.629287583333333
29,1962,-0.500396666666667
29,1963,-0.672086083333333
29,1964,-0.926914666666667
29,1965,-0.9264345
29,1966,-0.852824083333333
29,1967,-0.752855916666667
29,1968,-0.73981225
29,1969,-0.780164083333333
29,1970,-0.714365583333333
29,1971,-0.6293005
29,1972,-0.83496575
29,1973,-0.80036925
29,1974,-0.710657916666667
29,1975,-0.642959583333333
29,1976,-0.632998166666667
29,1977,-0.563161416666667
29,1978,-0.640337583333333
29,1979,-0.58889
29,1980,-0.436584416666667
29,1981,-0.581942166666667
29,1982,-0.646936916666667
29,1983,-0.73109675
29,1984,-0.618901583333333
29,1985,-0.633206666666667
29,1986,-0.60614525
29,1987,-0.529701333333333
29,1988,-0.504597916666667
29,1989,-0.431516
29,1990,-0.461997916666667
29,1991,-0.538505666666667
29,1992,-0.81654875
29,1993,-0.650955083333333
29,1994,-0.687380583333333
29,1995,-0.578371583333333
29,1996,-0.415580583333333
29,1997,-0.356860083333333
29,1998,-0.300361666666667
29,1999,-0.139015133333333
29,2000,-0.212046483333333
29,2001,-0.537933333333333
29,2002,-0.430310583333333
29,2003,-0.342753
29,2004,-0.0764872
29,2005,-0.0704701758333333
29,2006,-0.199569833333333
29,2007,-0.110880483333333
29,2008,-0.06829059
29,2009,-0.309651666666667
29,2010,-0.32103475
29,2011,-0.115412475
29,2012,-0.0159683483333333
29,2013,0.160728483333333
29,2014,0.1410115575
30,1861,-1.06949441666667
30,1862,-0.994603583333333
30,1863,-0.954635333333333
30,1864,-1.03576341666667
30,1865,-1.03792783333333
30,1866,-0.934066666666667
30,1867,-0.880221083333333
30,1868,-0.85163375
30,1869,-0.865353916666667
30,1870,-0.8046265
30,1871,-0.859583083333333
30,1872,-0.822031833333333
30,1873,-0.732795666666667
30,1874,-0.937067166666667
30,1875,-1.04711
30,1876,-0.936219
30,1877,-0.849126083333333
30,1878,-0.876340083333333
30,1879,-0.94056
30,1880,-0.835945083333333
30,1881,-0.70121775
30,1882,-0.764536916666667
30,1883,-0.758621166666667
30,1884,-0.9997335
30,1885,-1.12710833333333
30,1886,-0.972531833333333
30,1887,-0.8643265
30,1888,-0.850669833333333
30,1889,-0.923708666666667
30,1890,-0.796137416666667
30,1891,-0.801569583333333
30,1892,-0.846209666666667
30,1893,-0.800753166666667
30,1894,-0.7595595
30,1895,-0.814425166666667
30,1896,-0.752619333333333
30,1897,-0.759785833333333
30,1898,-0.8937405
30,1899,-0.938860666666667
30,1900,-0.968633416666667
30,1901,-0.865768833333333
30,1902,-0.7132085
30,1903,-0.989319833333333
30,1904,-0.898557416666667
30,1905,-0.860407
30,1906,-0.897959333333333
30,1907,-0.927757416666667
30,1908,-0.813792
30,1909,-0.8085505
30,1910,-0.77280175
30,1911,-0.7459995
30,1912,-0.717315666666667
30,1913,-0.892807666666667
30,1914,-0.866956083333333
30,1915,-0.825233583333333
30,1916,-0.842557166666667
30,1917,-0.9146115
30,1918,-0.890877
30,1919,-0.80699675
30,1920,-0.6402995
30,1921,-0.52109525
30,1922,-0.751775083333333
30,1923,-0.869344083333333
30,1924,-0.624959416666667
30,1925,-0.727900166666667
30,1926,-0.74709575
30,1927,-0.584622666666667
30,1928,-0.494674583333333
30,1929,-0.704513666666667
30,1930,-0.722923083333333
30,1931,-0.582328833333333
30,1932,-0.647371916666667
30,1933,-0.682853833333333
30,1934,-0.714569083333333
30,1935,-0.619275333333333
30,1936,-0.409177166666667
30,1937,-0.636522833333333
30,1938,-0.790349416666667
30,1939,-0.620778416666667
30,1940,-0.471219333333333
30,1941,-0.459215833333333
30,1942,-0.582857666666667
30,1943,-0.5776775
30,1944,-0.575185166666667
30,1945,-0.618733666666667
30,1946,-0.578837083333333
30,1947,-0.650039833333333
30,1948,-0.739761333333333
30,1949,-0.67560075
30,1950,-0.751060416666667
30,1951,-0.601173333333333
30,1952,-0.473284583333333
30,1953,-0.581258166666667
30,1954,-0.671882666666667
30,1955,-0.695994
30,1956,-0.745236666666667
30,1957,-0.546183166666667
30,1958,-0.553428583333333
30,1959,-0.601468416666667
30,1960,-0.552947916666667
30,1961,-0.63001
30,1962,-0.778638083333333
30,1963,-0.863690666666667
30,1964,-0.825475333333333
30,1965,-0.841817166666667
30,1966,-0.633336333333333
30,1967,-0.642384833333333
30,1968,-0.576456666666667
30,1969,-0.532402
30,1970,-0.6697185
30,1971,-0.716107583333333
30,1972,-0.540377416666667
30,1973,-0.465690583333333
30,1974,-0.438814833333333
30,1975,-0.594660333333333
30,1976,-0.712326083333333
30,1977,-0.743403083333333
30,1978,-0.626833666666667
30,1979,-0.462310833333333
30,1980,-0.468943333333333
30,1981,-0.681508416666667
30,1982,-0.769943333333333
30,1983,-0.7723565
30,1984,-0.56166575
30,1985,-0.392667166666667
30,1986,-0.506640083333333
30,1987,-0.501238666666667
30,1988,-0.427637583333333
30,1989,-0.47009525
30,1990,-0.650983083333333
30,1991,-0.63356275
30,1992,-0.80054725
30,1993,-0.66533675
30,1994,-0.6201885
30,1995,-0.738367666666667
30,1996,-0.493947416666667
30,1997,-0.500724833333333
30,1998,-0.554323833333333
30,1999,-0.3591995
30,2000,-0.157351191666667
30,2001,0.0124155275
30,2002,-0.00386050833333333
30,2003,-0.120351133333333
30,2004,-0.101453165583333
30,2005,0.1537832
30,2006,0.0303395916666667
30,2007,-0.162770691666667
30,2008,-0.122016975
30,2009,-0.0620625333333333
30,2010,-0.0109024041666667
30,2011,-0.0802357633333333
30,2012,0.0122883816666667
30,2013,-0.0584055833333333
30,2014,-0.1570029
31,1861,-0.619295833333333
31,1862,-0.711646916666667
31,1863,-0.954943
31,1864,-1.07037791666667
31,1865,-0.909012166666667
31,1866,-0.841725916666667
31,1867,-0.677703833333333
31,1868,-0.572761583333333
31,1869,-0.581075
31,1870,-0.887517416666667
31,1871,-1.04899116666667
31,1872,-0.86349225
31,1873,-0.76734925
31,1874,-0.560231666666667
31,1875,-0.635426833333333
31,1876,-0.8193155
31,1877,-0.6777955
31,1878,-0.65163675
31,1879,-0.751485083333333
31,1880,-0.7632855
31,1881,-0.771041833333333
31,1882,-0.730270416666667
31,1883,-0.737914916666667
31,1884,-1.03850833333333
31,1885,-1.16416416666667
31,1886,-1.09805875
31,1887,-1.14385416666667
31,1888,-0.921227
31,1889,-0.861900333333333
31,1890,-0.960486666666667
31,1891,-0.9340665
31,1892,-1.01133766666667
31,1893,-0.839129583333333
31,1894,-0.732134416666667
31,1895,-0.775024333333333
31,1896,-0.750132333333333
31,1897,-0.6859945
31,1898,-0.6729915
31,1899,-0.969678083333333
31,1900,-0.922577333333333
31,1901,-0.836082416666667
31,1902,-0.9386265
31,1903,-1.01914708333333
31,1904,-0.955057583333333
31,1905,-0.892365083333333
31,1906,-0.91429925
31,1907,-0.781644166666667
31,1908,-0.824317916666667
31,1909,-0.86071525
31,1910,-0.7196095
31,1911,-0.746312583333333
31,1912,-0.8464835
31,1913,-0.8001225
31,1914,-0.790509916666667
31,1915,-0.700960833333333
31,1916,-0.690343166666667
31,1917,-0.675321
31,1918,-0.769821083333333
31,1919,-0.682957916666667
31,1920,-0.6840845
31,1921,-0.590075083333333
31,1922,-0.587738
31,1923,-0.513857666666667
31,1924,-0.718363416666667
31,1925,-0.63597875
31,1926,-0.577456166666667
31,1927,-0.4529545
31,1928,-0.45461525
31,1929,-0.55229175
31,1930,-0.644426916666667
31,1931,-0.647580583333333
31,1932,-0.68280275
31,1933,-0.48826075
31,1934,-0.60529075
31,1935,-0.698313416666667
31,1936,-0.4701285
31,1937,-0.3387045
31,1938,-0.354769416666667
31,1939,-0.451479583333333
31,1940,-0.577110333333333
31,1941,-0.5913875
31,1942,-0.757044583333333
31,1943,-0.603490166666667
31,1944,-0.467018
31,1945,-0.368421
31,1946,-0.587893166666667
31,1947,-0.644686333333333
31,1948,-0.72690325
31,1949,-0.601598166666667
31,1950,-0.487619916666667
31,1951,-0.569699666666667
31,1952,-0.6588185
31,1953,-0.500783416666667
31,1954,-0.520070416666667
31,1955,-0.67606875
31,1956,-0.615026
31,1957,-0.560971583333333
31,1958,-0.503570583333333
31,1959,-0.513425083333333
31,1960,-0.469462083333333
31,1961,-0.745297833333333
31,1962,-0.818196583333333
31,1963,-0.773490833333333
31,1964,-0.823305916666667
31,1965,-1.07466158333333
31,1966,-0.9813765
31,1967,-0.862609916666667
31,1968,-0.881863916666667
31,1969,-0.995094666666667
31,1970,-0.983942166666667
31,1971,-0.85790275
31,1972,-0.609609
31,1973,-0.577402666666667
31,1974,-0.74703475
31,1975,-0.79122675
31,1976,-0.701126166666667
31,1977,-0.745104333333333
31,1978,-0.636764583333333
31,1979,-0.666074166666667
31,1980,-0.632293666666667
31,1981,-0.64358775
31,1982,-0.645650083333333
31,1983,-0.856257166666667
31,1984,-0.634198333333333
31,1985,-0.565623
31,1986,-0.5767185
31,1987,-0.531616333333333
31,1988,-0.503044166666667
31,1989,-0.44632725
31,1990,-0.266115833333333
31,1991,-0.329694075
31,1992,-0.604855833333333
31,1993,-0.597933416666667
31,1994,-0.613835666666667
31,1995,-0.322985333333333
31,1996,-0.246655833333333
31,1997,-0.111785875
31,1998,-0.211669983333333
31,1999,-0.240491333333333
31,2000,-0.171704616666667
31,2001,-0.262039166666667
31,2002,-0.38285575
31,2003,-0.26160185
31,2004,0.0085983525
31,2005,0.00922135833333333
31,2006,-0.0670242046
31,2007,-0.0677973916666667
31,2008,-0.0179927041666667
31,2009,0.0274352233333333
31,2010,0.1740748
31,2011,0.253163575
31,2012,0.235460908333333
31,2013,0.150830566666667
31,2014,0.152613325
32,1861,-0.997769583333333
32,1862,-1.10480458333333
32,1863,-0.97140725
32,1864,-1.04485308333333
32,1865,-1.10415416666667
32,1866,-1.09541075
32,1867,-0.935223833333333
32,1868,-0.840426166666667
32,1869,-0.7309265
32,1870,-0.741004916666667
32,1871,-0.70895625
32,1872,-0.707674583333333
32,1873,-0.6259155
32,1874,-0.576077833333333
32,1875,-0.68126925
32,1876,-0.708819166666667
32,1877,-0.785993
32,1878,-0.96695425
32,1879,-0.90844475
32,1880,-0.890523166666667
32,1881,-0.683113166666667
32,1882,-0.724886583333333
32,1883,-0.871373583333333
32,1884,-1.19647
32,1885,-1.19368416666667
32,1886,-1.10442591666667
32,1887,-1.03772466666667
32,1888,-0.794614083333333
32,1889,-0.814160916666667
32,1890,-0.961865583333333
32,1891,-0.924011166666667
32,1892,-1.02173283333333
32,1893,-0.9410045
32,1894,-0.74713125
32,1895,-0.767133166666667
32,1896,-0.897545166666667
32,1897,-0.765830666666667
32,1898,-0.7639135
32,1899,-0.6397705
32,1900,-0.8119635
32,1901,-0.923835416666667
32,1902,-0.746124
32,1903,-0.8637695
32,1904,-0.835952833333333
32,1905,-0.719523166666667
32,1906,-0.750907916666667
32,1907,-0.738484666666667
32,1908,-0.569247083333333
32,1909,-0.721985
32,1910,-0.775484666666667
32,1911,-0.7499365
32,1912,-0.815282333333333
32,1913,-0.860125166666667
32,1914,-0.5909245
32,1915,-0.664635
32,1916,-0.961528083333333
32,1917,-1.05606391666667
32,1918,-0.838259083333333
32,1919,-0.575538666666667
32,1920,-0.624974416666667
32,1921,-0.628702833333333
32,1922,-0.62035125
32,1923,-0.836672833333333
32,1924,-0.738777
32,1925,-0.756141666666667
32,1926,-0.672732
32,1927,-0.694188416666667
32,1928,-0.609161333333333
32,1929,-0.811271666666667
32,1930,-0.70142625
32,1931,-0.568985083333333
32,1932,-0.59733575
32,1933,-0.5815735
32,1934,-0.583926
32,1935,-0.564682083333333
32,1936,-0.65080775
32,1937,-0.718783166666667
32,1938,-0.592170833333333
32,1939,-0.591814833333333
32,1940,-0.53271475
32,1941,-0.469675666666667
32,1942,-0.557416166666667
32,1943,-0.648577333333333
